pareja,grupo,etapa,descriptor,notas,env_parent,fine_parent,method,n_bands,align,warp,color_mix,a_floor_db,stats_finish,duration_s,seed,mci,sso,dop,bri,fci,register_target_hz,register_achieved_hz,register_error_hz,register_before_move_hz,register_clamped,moved_parent,align_noop,warp_method,n_anchors,n_onsets_matched,n_onsets_total,warp_max_rate_dev,parametros_inertes,n_bandas_huerfanas_a,crest_db,rms_grave_db,rms_aguda_db,exportado,rank_export,wav_path,factor_rms_aplicado,metodo_igualacion,pico_recortado,rms_final_db_vs_objetivo,rank_etapa1_ref,render_s
canica_hecha_de_fuego,chimera_grid,1,align-off__nb6__mix0.50__warp-on,,canica,fuego,chimera,6,False,True,0.5,-40.0,False,6.0,42,0.514921,0.847642,0.888889,0.0,0.01654,,,,,False,,False,signal_warp,73,37,39,0.565301,,0,20.606595,-32.073654,-24.691907,,,,,,,,,2.318141
canica_hecha_de_fuego,chimera_grid,1,align-off__nb6__mix0.75__warp-off,,canica,fuego,chimera,6,False,False,0.75,-40.0,False,6.0,42,0.569704,0.847642,0.888889,0.0,0.04667,,,,,False,,False,,,,,,,0,22.989448,-35.098382,-25.996896,,,,,,,,,1.370185
canica_hecha_de_fuego,chimera_grid,1,align-off__nb6__mix0.75__warp-on,,canica,fuego,chimera,6,False,True,0.75,-40.0,False,6.0,42,0.510116,0.847642,0.882353,0.0,0.015858,,,,,False,,False,signal_warp,73,37,39,0.565301,,0,22.671144,-34.06976,-25.88874,,,,,,,,,2.305799
canica_hecha_de_fuego,chimera_grid,1,align-off__nb6__mix1.00__warp-off,,canica,fuego,chimera,6,False,False,1.0,-40.0,False,6.0,42,0.580575,0.847642,0.882353,0.0,0.05461,,,,,False,,False,,,,,,,0,24.701519,-37.528245,-26.734969,,,,,,,,,1.356427
canica_hecha_de_fuego,chimera_grid,1,align-off__nb6__mix1.00__warp-on,,canica,fuego,chimera,6,False,True,1.0,-40.0,False,6.0,42,0.510133,0.847642,0.875,0.0,0.018073,,,,,False,,False,signal_warp,73,37,39,0.565301,,0,24.296733,-35.893215,-26.649997,,,,,,,,,2.307066
canica_hecha_de_fuego,chimera_grid,1,align-off__nb8__mix0.00__warp-off,,canica,fuego,chimera,8,False,False,0.0,-40.0,False,6.0,42,0.607116,0.847642,0.939394,0.0,0.052096,,,,,False,,False,,,,,,,1,17.745727,-31.020335,-23.114923,,,,,,,,,1.560987
canica_hecha_de_fuego,chimera_grid,1,align-off__nb8__mix0.00__warp-on,,canica,fuego,chimera,8,False,True,0.0,-40.0,False,6.0,42,0.561308,0.847642,0.878788,0.0,0.045083,,,,,False,,False,signal_warp,73,37,39,0.565301,,1,17.969712,-31.261385,-23.208802,,,,,,,,,2.51708
canica_hecha_de_fuego,chimera_grid,1,align-off__nb8__mix0.25__warp-off,,canica,fuego,chimera,8,False,False,0.25,-40.0,False,6.0,42,0.602753,0.847642,0.875,0.0,0.069014,,,,,False,,False,,,,,,,1,20.576354,-33.621747,-25.155007,,,,,,,,,1.575897
canica_hecha_de_fuego,chimera_grid,1,align-off__nb8__mix0.25__warp-on,,canica,fuego,chimera,8,False,True,0.25,-40.0,False,6.0,42,0.554283,0.847642,0.866667,0.0,0.044855,,,,,False,,False,signal_warp,73,37,39,0.565301,,1,20.396073,-33.424739,-24.935313,,,,,,,,,1.649317
canica_hecha_de_fuego,chimera_grid,1,align-off__nb8__mix0.50__warp-off,,canica,fuego,chimera,8,False,False,0.5,-40.0,False,6.0,42,0.59874,0.847642,0.875,0.0,0.066807,,,,,False,,False,,,,,,,1,23.1056,-36.201429,-26.625178,True,muestra4,escucha_AB/fusion_v12/canica_hecha_de_fuego/muestra4__align-off__nb8__mix0.50__warp-off.wav,0.602028,linear,False,0.0,,1.596067
canica_hecha_de_fuego,chimera_grid,1,align-off__nb8__mix0.50__warp-on,,canica,fuego,chimera,8,False,True,0.5,-40.0,False,6.0,42,0.546875,0.847642,0.866667,0.0,0.040781,,,,,False,,False,signal_warp,73,37,39,0.565301,,1,22.845971,-35.732203,-26.502733,,,,,,,,,2.516532
canica_hecha_de_fuego,chimera_grid,1,align-off__nb8__mix0.75__warp-off,,canica,fuego,chimera,8,False,False,0.75,-40.0,False,6.0,42,0.59612,0.847642,0.875,0.0,0.065366,,,,,False,,False,,,,,,,1,25.129313,-38.602637,-27.600221,,,,,,,,,1.569892
canica_hecha_de_fuego,chimera_grid,1,align-off__nb8__mix0.75__warp-on,,canica,fuego,chimera,8,False,True,0.75,-40.0,False,6.0,42,0.540208,0.847642,0.857143,0.0,0.039971,,,,,False,,False,signal_warp,73,37,39,0.565301,,1,24.90785,-37.817049,-27.6376,,,,,,,,,1.649584
canica_hecha_de_fuego,chimera_grid,1,align-off__nb8__mix1.00__warp-off,,canica,fuego,chimera,8,False,False,1.0,-40.0,False,6.0,42,0.595897,0.847642,0.857143,0.0,0.0706,,,,,False,,False,,,,,,,1,26.568971,-40.671795,-28.233335,,,,,,,,,1.555917
canica_hecha_de_fuego,chimera_grid,1,align-off__nb8__mix1.00__warp-on,,canica,fuego,chimera,8,False,True,1.0,-40.0,False,6.0,42,0.536031,0.847642,0.857143,0.0,0.037674,,,,,False,,False,signal_warp,73,37,39,0.565301,,1,26.455664,-39.539618,-28.392121,,,,,,,,,2.502686
canica_hecha_de_fuego,chimera_grid,1,align-off__nb12__mix0.00__warp-off,,canica,fuego,chimera,12,False,False,0.0,-40.0,False,6.0,42,0.588308,0.847642,0.866667,0.0,0.063569,,,,,False,,False,,,,,,,1,21.022031,-36.265557,-25.805973,,,,,,,,,1.991449
canica_hecha_de_fuego,chimera_grid,1,align-off__nb12__mix0.00__warp-on,,canica,fuego,chimera,12,False,True,0.0,-40.0,False,6.0,42,0.570996,0.847642,0.75,0.0,0.089048,,,,,False,,False,signal_warp,73,37,39,0.565301,,1,20.734466,-35.702117,-25.447107,,,,,,,,,2.952559
canica_hecha_de_fuego,chimera_grid,1,align-off__nb12__mix0.25__warp-off,,canica,fuego,chimera,12,False,False,0.25,-40.0,False,6.0,42,0.576231,0.847642,0.866667,0.0,0.056927,,,,,False,,False,,,,,,,1,22.757763,-37.429473,-26.918899,,,,,,,,,2.000836
canica_hecha_de_fuego,chimera_grid,1,align-off__nb12__mix0.25__warp-on,,canica,fuego,chimera,12,False,True,0.25,-40.0,False,6.0,42,0.562416,0.847642,0.75,0.0,0.084329,,,,,False,,False,signal_warp,73,37,39,0.565301,,1,22.947008,-37.35663,-26.882424,,,,,,,,,2.084808
canica_hecha_de_fuego,chimera_grid,1,align-off__nb12__mix0.50__warp-off,,canica,fuego,chimera,12,False,False,0.5,-40.0,False,6.0,42,0.563954,0.847642,0.866667,0.0,0.050175,,,,,False,,False,,,,,,,1,24.169752,-38.517173,-27.409054,,,,,,,,,2.022854
canica_hecha_de_fuego,chimera_grid,1,align-off__nb12__mix0.50__warp-on,,canica,fuego,chimera,12,False,True,0.5,-40.0,False,6.0,42,0.553243,0.847642,0.857143,0.0,0.047141,,,,,False,,False,signal_warp,73,37,39,0.565301,,1,24.888975,-38.905887,-27.929638,,,,,,,,,2.95164
canica_hecha_de_fuego,chimera_grid,1,align-off__nb12__mix0.75__warp-off,,canica,fuego,chimera,12,False,False,0.75,-40.0,False,6.0,42,0.554866,0.847642,0.875,0.0,0.042676,,,,,False,,False,,,,,,,1,25.059907,-39.438862,-27.343154,,,,,,,,,2.010195
canica_hecha_de_fuego,chimera_grid,1,align-off__nb12__mix0.75__warp-on,,canica,fuego,chimera,12,False,True,0.75,-40.0,False,6.0,42,0.546094,0.847642,0.866667,0.0,0.040352,,,,,False,,False,signal_warp,73,37,39,0.565301,,1,26.381951,-40.272056,-28.56997,,,,,,,,,2.938197
canica_hecha_de_fuego,chimera_grid,1,align-off__nb12__mix1.00__warp-off,,canica,fuego,chimera,12,False,False,1.0,-40.0,False,6.0,42,0.553079,0.847642,0.875,0.0,0.041693,,,,,False,,False,,,,,,,1,25.330348,-40.121385,-26.859257,,,,,,,,,1.9944
canica_hecha_de_fuego,chimera_grid,1,align-off__nb12__mix1.00__warp-on,,canica,fuego,chimera,12,False,True,1.0,-40.0,False,6.0,42,0.543267,0.847642,0.875,0.0,0.036297,,,,,False,,False,signal_warp,73,37,39,0.565301,,1,27.353541,-41.391287,-28.882166,,,,,,,,,2.080828
canica_hecha_de_fuego,chimera_grid,1,align-off__nb16__mix0.00__warp-off,,canica,fuego,chimera,16,False,False,0.0,-40.0,False,6.0,42,0.620449,0.847642,0.875,0.0,0.078747,,,,,False,,False,,,,,,,2,20.750756,-35.362451,-24.914392,True,muestra7,escucha_AB/fusion_v12/canica_hecha_de_fuego/muestra7__align-off__nb16__mix0.00__warp-off.wav,0.459065,linear,False,0.0,,2.420319
canica_hecha_de_fuego,chimera_grid,1,align-off__nb16__mix0.00__warp-on,,canica,fuego,chimera,16,False,True,0.0,-40.0,False,6.0,42,0.579729,0.847642,0.875,0.0,0.056351,,,,,False,,False,signal_warp,73,37,39,0.565301,,2,21.114755,-35.904342,-25.230369,,,,,,,,,3.361665
canica_hecha_de_fuego,chimera_grid,1,align-off__nb16__mix0.25__warp-off,,canica,fuego,chimera,16,False,False,0.25,-40.0,False,6.0,42,0.614511,0.847642,0.875,0.0,0.075481,,,,,False,,False,,,,,,,2,22.93171,-37.214967,-26.633785,,,,,,,,,2.42653
canica_hecha_de_fuego,chimera_grid,1,align-off__nb16__mix0.25__warp-on,,canica,fuego,chimera,16,False,True,0.25,-40.0,False,6.0,42,0.579568,0.847642,0.875,0.0,0.056262,,,,,False,,False,signal_warp,73,37,39,0.565301,,2,22.646285,-37.117783,-26.187736,,,,,,,,,3.36702
canica_hecha_de_fuego,chimera_grid,1,align-off__nb16__mix0.50__warp-off,,canica,fuego,chimera,16,False,False,0.5,-40.0,False,6.0,42,0.605357,0.847642,0.875,0.0,0.070447,,,,,False,,False,,,,,,,2,24.71219,-38.95557,-27.644532,,,,,,,,,2.423456
canica_hecha_de_fuego,chimera_grid,1,align-off__nb16__mix0.50__warp-on,,canica,fuego,chimera,16,False,True,0.5,-40.0,False,6.0,42,0.575764,0.847642,0.875,0.0,0.05417,,,,,False,,False,signal_warp,73,37,39,0.565301,,2,24.863872,-39.153782,-27.693442,,,,,,,,,3.347524
canica_hecha_de_fuego,chimera_grid,1,align-off__nb16__mix0.75__warp-off,,canica,fuego,chimera,16,False,False,0.75,-40.0,False,6.0,42,0.595758,0.847642,0.866667,0.0,0.067667,,,,,False,,False,,,,,,,2,25.901024,-40.461254,-27.98673,,,,,,,,,2.437398
canica_hecha_de_fuego,chimera_grid,1,align-off__nb16__mix0.75__warp-on,,canica,fuego,chimera,16,False,True,0.75,-40.0,False,6.0,42,0.568471,0.847642,0.875,0.0,0.050159,,,,,False,,False,signal_warp,73,37,39,0.565301,,2,26.551693,-40.828876,-28.658656,,,,,,,,,2.483088
canica_hecha_de_fuego,chimera_grid,1,align-off__nb16__mix1.00__warp-off,,canica,fuego,chimera,16,False,False,1.0,-40.0,False,6.0,42,0.589751,0.847642,0.777778,0.0,0.09103,,,,,False,,False,,,,,,,2,27.017958,-42.203804,-28.426231,,,,,,,,,2.407056
canica_hecha_de_fuego,chimera_grid,1,align-off__nb16__mix1.00__warp-on,,canica,fuego,chimera,16,False,True,1.0,-40.0,False,6.0,42,0.558989,0.847642,0.888889,0.0,0.040777,,,,,False,,False,signal_warp,73,37,39,0.565301,,2,27.648149,-42.040108,-29.164232,,,,,,,,,3.387075
canica_hecha_de_fuego,chimera_grid,1,align-off__nb24__mix0.00__warp-off,,canica,fuego,chimera,24,False,False,0.0,-40.0,False,6.0,42,0.595165,0.847642,0.882353,0.0,0.062635,,,,,False,,False,,,,,,,5,22.10785,-37.194425,-26.1252,True,muestra8,escucha_AB/fusion_v12/canica_hecha_de_fuego/muestra8__align-off__nb24__mix0.00__warp-off.wav,0.536697,linear,False,0.0,,3.300453
canica_hecha_de_fuego,chimera_grid,1,align-off__nb24__mix0.00__warp-on,,canica,fuego,chimera,24,False,True,0.0,-40.0,False,6.0,42,0.598634,0.847642,0.875,0.0,0.066749,,,,,False,,False,signal_warp,73,37,39,0.565301,,5,22.235557,-37.451709,-26.243089,,,,,,,,,3.342141
canica_hecha_de_fuego,chimera_grid,1,align-off__nb24__mix0.25__warp-off,,canica,fuego,chimera,24,False,False,0.25,-40.0,False,6.0,42,0.593706,0.847642,0.882353,0.0,0.061833,,,,,False,,False,,,,,,,5,23.226611,-38.104187,-26.662976,,,,,,,,,3.274189
canica_hecha_de_fuego,chimera_grid,1,align-off__nb24__mix0.25__warp-on,,canica,fuego,chimera,24,False,True,0.25,-40.0,False,6.0,42,0.596215,0.847642,0.866667,0.0,0.067918,,,,,False,,False,signal_warp,73,37,39,0.565301,,5,24.03055,-39.039483,-27.336936,,,,,,,,,3.35142
canica_hecha_de_fuego,chimera_grid,1,align-off__nb24__mix0.50__warp-off,,canica,fuego,chimera,24,False,False,0.5,-40.0,False,6.0,42,0.588286,0.847642,1.0,0.0,0.023557,,,,,False,,False,,,,,,,5,23.861172,-38.749031,-26.513312,,,,,,,,,3.282305
canica_hecha_de_fuego,chimera_grid,1,align-off__nb24__mix0.50__warp-on,,canica,fuego,chimera,24,False,True,0.5,-40.0,False,6.0,42,0.589717,0.847642,0.866667,0.0,0.064344,,,,,False,,False,signal_warp,73,37,39,0.565301,,5,25.515554,-40.420075,-28.067844,,,,,,,,,4.241759
canica_hecha_de_fuego,chimera_grid,1,align-off__nb24__mix0.75__warp-off,,canica,fuego,chimera,24,False,False,0.75,-40.0,False,6.0,42,0.581024,0.847642,0.894737,0.0,0.051142,,,,,False,,False,,,,,,,5,25.097798,-40.281011,-26.975967,,,,,,,,,3.288422
canica_hecha_de_fuego,chimera_grid,1,align-off__nb24__mix0.75__warp-on,,canica,fuego,chimera,24,False,True,0.75,-40.0,False,6.0,42,0.579789,0.847642,0.866667,0.0,0.058884,,,,,False,,False,signal_warp,73,37,39,0.565301,,5,26.532546,-41.491621,-28.388396,,,,,,,,,4.263324
canica_hecha_de_fuego,chimera_grid,1,align-off__nb24__mix1.00__warp-off,,canica,fuego,chimera,24,False,False,1.0,-40.0,False,6.0,42,0.574106,0.847642,0.904762,0.0,0.04433,,,,,False,,False,,,,,,,5,26.637438,-42.373153,-27.928763,,,,,,,,,3.290219
canica_hecha_de_fuego,chimera_grid,1,align-off__nb24__mix1.00__warp-on,,canica,fuego,chimera,24,False,True,1.0,-40.0,False,6.0,42,0.567589,0.847642,0.857143,0.0,0.055031,,,,,False,,False,signal_warp,73,37,39,0.565301,,5,27.041812,-42.205761,-28.36601,,,,,,,,,3.44817
canica_hecha_de_fuego,chimera_grid,1,align-off__nb32__mix0.00__warp-off,,canica,fuego,chimera,32,False,False,0.0,-40.0,False,6.0,42,0.595126,0.847642,1.0,0.0,0.027319,,,,,False,,False,,,,,,,7,22.480505,-38.418104,-26.541748,,,,,,,,,4.288122
canica_hecha_de_fuego,chimera_grid,1,align-off__nb32__mix0.00__warp-on,,canica,fuego,chimera,32,False,True,0.0,-40.0,False,6.0,42,0.584249,0.847642,0.882353,0.0,0.056631,,,,,False,,False,signal_warp,73,37,39,0.565301,,7,21.437763,-37.216234,-25.522664,,,,,,,,,5.114375
canica_hecha_de_fuego,chimera_grid,1,align-off__nb32__mix0.25__warp-off,,canica,fuego,chimera,32,False,False,0.25,-40.0,False,6.0,42,0.602239,0.847642,1.0,0.0,0.031231,,,,,False,,False,,,,,,,7,24.712181,-40.411425,-28.206401,,,,,,,,,4.16005
canica_hecha_de_fuego,chimera_grid,1,align-off__nb32__mix0.25__warp-on,,canica,fuego,chimera,32,False,True,0.25,-40.0,False,6.0,42,0.591356,0.847642,0.875,0.0,0.062746,,,,,False,,False,signal_warp,73,37,39,0.565301,,7,23.634025,-39.093103,-26.996005,,,,,,,,,5.085229
canica_hecha_de_fuego,chimera_grid,1,align-off__nb32__mix0.50__warp-off,,canica,fuego,chimera,32,False,False,0.5,-40.0,False,6.0,42,0.600932,0.847642,1.0,0.0,0.030513,,,,,False,,False,,,,,,,7,26.311885,-41.928659,-28.998232,,,,,,,,,4.15589
canica_hecha_de_fuego,chimera_grid,1,align-off__nb32__mix0.50__warp-on,,canica,fuego,chimera,32,False,True,0.5,-40.0,False,6.0,42,0.591252,0.847642,0.875,0.0,0.062689,,,,,False,,False,signal_warp,73,37,39,0.565301,,7,25.494405,-40.695019,-28.090077,,,,,,,,,4.214375
canica_hecha_de_fuego,chimera_grid,1,align-off__nb32__mix0.75__warp-off,,canica,fuego,chimera,32,False,False,0.75,-40.0,False,6.0,42,0.59306,0.847642,1.0,0.0,0.026183,,,,,False,,False,,,,,,,7,27.143256,-42.949391,-29.025917,,,,,,,,,4.152253
canica_hecha_de_fuego,chimera_grid,1,align-off__nb32__mix0.75__warp-on,,canica,fuego,chimera,32,False,True,0.75,-40.0,False,6.0,42,0.583763,0.847642,0.875,0.0,0.05857,,,,,False,,False,signal_warp,73,37,39,0.565301,,7,26.828478,-41.916785,-28.724183,,,,,,,,,4.209237
canica_hecha_de_fuego,chimera_grid,1,align-off__nb32__mix1.00__warp-off,,canica,fuego,chimera,32,False,False,1.0,-40.0,False,6.0,42,0.582729,0.847642,1.0,0.0,0.020501,,,,,False,,False,,,,,,,7,27.227931,-43.50783,-28.508492,,,,,,,,,4.113166
canica_hecha_de_fuego,chimera_grid,1,align-off__nb32__mix1.00__warp-on,,canica,fuego,chimera,32,False,True,1.0,-40.0,False,6.0,42,0.570931,0.847642,0.882353,0.0,0.049306,,,,,False,,False,signal_warp,73,37,39,0.565301,,7,27.620465,-42.756651,-28.984818,,,,,,,,,5.088445
canica_hecha_de_fuego,chimera_grid,1,align-on__nb2__mix0.00__warp-off,,canica,fuego,chimera,2,True,False,0.0,-40.0,False,6.0,42,0.61543,0.850496,0.388393,0.0,0.221969,1234.948779,1261.253843,26.305064,1252.795944,False,canica,False,,,,,,,0,15.345636,-25.624062,-24.009799,,,,,,,,,6.607445
canica_hecha_de_fuego,chimera_grid,1,align-on__nb2__mix0.00__warp-on,,canica,fuego,chimera,2,True,True,0.0,-40.0,False,6.0,42,0.515109,0.850496,0.5,0.0,0.13331,1234.948779,1261.253843,26.305064,1252.795944,False,canica,False,signal_warp,68,37,39,1.048171,,0,15.631592,-26.207705,-23.504302,,,,,,,,,1.872599
canica_hecha_de_fuego,chimera_grid,1,align-on__nb2__mix0.25__warp-off,,canica,fuego,chimera,2,True,False,0.25,-40.0,False,6.0,42,0.615102,0.850496,0.370044,0.0,0.227293,1234.948779,1261.253843,26.305064,1252.795944,False,canica,False,,,,,,,0,15.32411,-25.761471,-23.936488,,,,,,,,,1.838481
canica_hecha_de_fuego,chimera_grid,1,align-on__nb2__mix0.25__warp-on,,canica,fuego,chimera,2,True,True,0.25,-40.0,False,6.0,42,0.514696,0.850496,0.502304,0.0,0.132392,1234.948779,1261.253843,26.305064,1252.795944,False,canica,False,signal_warp,68,37,39,1.048171,,0,15.640179,-26.263514,-23.496777,,,,,,,,,1.955365
canica_hecha_de_fuego,chimera_grid,1,align-on__nb2__mix0.50__warp-off,,canica,fuego,chimera,2,True,False,0.5,-40.0,False,6.0,42,0.614797,0.850496,0.363636,0.0,0.229048,1234.948779,1261.253843,26.305064,1252.795944,False,canica,False,,,,,,,0,15.301765,-25.895705,-23.865058,,,,,,,,,1.853849
